source,source_key,entity_type,release_window,window_start,window_end,entity_id,num_docs,inferred_log_docs,log_doc_rate
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Opsgenie,370,7,0.018919
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,OptaPlanner,82,5,0.060976
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Origin Community Distribution of Kubernetes,50,1,0.020000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,PDFBox,73,27,0.369863
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,PHP Driver: Extension,45,2,0.044444
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,PHP Driver: Library,62,1,0.016129
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Parquet,38,15,0.394737
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Performance and Scale for AI Platforms,140,5,0.035714
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Phoenix,78,14,0.179487
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Phoenix Omid,11,1,0.090909
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Pig,3,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Pivot (Retired),1,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Podling Suitable Names Search,6,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Portals (Retired),2,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Portals Apps (Retired),1,1,1.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Portals Bridges (Retired),1,1,1.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Product Technical Learning,440,28,0.063636
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Proforma Server & Data Centre,16,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Project Quay,437,76,0.173913
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Pulsar (Retired),4,2,0.500000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,PyLucene,2,1,0.500000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Python Driver,151,31,0.205298
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Python Integrations,21,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,"Qbs (""Cubes"")",12,2,0.166667
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Qpid,11,3,0.272727
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Qpid Dispatch,12,2,0.166667
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Qpid JMS,9,2,0.222222
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Qpid Proton,59,11,0.186441
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Qt,3057,693,0.226693
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Qt 3D Studio,1,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Qt Creator,457,114,0.249453
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Qt Design Studio,567,34,0.059965
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Qt Installer Framework,125,14,0.112000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Qt Project Website,16,1,0.062500
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Qt Quality Assurance Infrastructure,134,17,0.126866
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Qt Tools for Android,1,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Qt Visual Studio Tools,27,10,0.370370
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Qt for Python,138,53,0.384058
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Quarkus,249,10,0.040161
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Quarkus Documentation,57,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,RDO Project,3,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,REST API Browser,1,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,RESTEasy,71,4,0.056338
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,RH,47,5,0.106383
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,RHEL,6,4,0.666667
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,RHEL Conversions,57,16,0.280702
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,RHEL Testing,8,7,0.875000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Rampart,1,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Ranger,152,27,0.177632
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Ratis,122,20,0.163934
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Reactive JVM Platform,13,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Red Hat 3scale API Management,152,19,0.125000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Red Hat Advanced Cluster Management,187,12,0.064171
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Red Hat Build of Apache Camel for Quarkus,1745,98,0.056160
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Red Hat Cluster Management Cloud Services,67,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Red Hat Data Grid,46,5,0.108696
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Red Hat Decision Manager,8,6,0.750000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Red Hat Directory Server,1,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Red Hat Fuse,237,42,0.177215
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Red Hat Insights Engineering,2,1,0.500000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Red Hat Insights Strategy,2,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Red Hat OpenBridge,301,16,0.053156
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Red Hat OpenShift Control Planes,1,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Red Hat OpenShift Data Science,945,11,0.011640
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Red Hat OpenShift Dev Spaces (formerly CodeReady Workspaces),277,103,0.371841
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Red Hat OpenStack Services on OpenShift,116,10,0.086207
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Red Hat Process Automation Manager,78,23,0.294872
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Red Hat Service Interconnect (Skupper),13,1,0.076923
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Red Hat Workload Availability,1,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Red Hat build of Apache Camel for Spring Boot,83,14,0.168675
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Ruby Driver,116,11,0.094828
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Rust Driver,144,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Rya,1,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,SAML for Atlassian Data Center,1,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Sakai,502,88,0.175299
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Sakai Production/Pilot Deployments,1,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Samza,22,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Santuario,5,1,0.200000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Satellite,211,13,0.061611
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Security Data,6,1,0.166667
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Server Deployments and Scale,11,4,0.363636
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Server Platform Frontend,5,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Serverless logic,18,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,ServiceMix,156,4,0.025641
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,ServiceMix 4,1,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Shiro,7,1,0.142857
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,ShrinkWrap Resolvers,2,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Sidecar for Apache Cassandra,6,1,0.166667
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Singa,8,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Sling,273,22,0.080586
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Solr,189,45,0.238095
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Sourcetree For Mac,53,13,0.245283
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Sourcetree for Windows,57,11,0.192982
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Spark,1214,182,0.149918
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Spark Connector,21,4,0.190476
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Spatial Information Systems,14,1,0.071429
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Spring Boot & Cloud,1,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Statuspage,7,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Steve,1,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,StreamPipes,46,4,0.086957
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Streams (Retired) (Retired),1,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Struts 2,38,11,0.289474
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Subscription Watch,22,2,0.090909
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Subversion,10,4,0.400000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Superset,1,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Syncope,21,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,SystemDS,70,7,0.100000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,TEST Defect Tracking Project,136,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Tapestry 5,16,5,0.312500
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Teiid,1,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Test Project,1,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Thrift,41,7,0.170732
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Tika,99,16,0.161616
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,TinkerPop,49,16,0.326531
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,TomEE,100,9,0.090000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Tools (JBoss Tools),132,9,0.068182
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Trinity,8,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,UIMA,43,1,0.023256
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Undertow,66,10,0.151515
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Universal Plugin Manager,2,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,VS Code Extension,6,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Velocity,3,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Velocity Tools,2,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Visual Design,32,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Visual Studio,19,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,WINDUP ,101,7,0.069307
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,WINDUPRULE ,39,1,0.025641
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,WSS4J,1,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Web Terminal for OpenShift,12,1,0.083333
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Weld,10,1,0.100000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Whimsy,3,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Wicket,21,3,0.142857
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,WildFly,552,39,0.070652
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,WildFly Arquillian,13,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,WildFly Core,95,9,0.094737
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,WildFly Discovery,3,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,WildFly EJB HTTP Client,4,1,0.250000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,WildFly Elytron,69,2,0.028986
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,WildFly Elytron EE,13,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,WildFly Elytron MicroProfile,2,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,WildFly Maven Plugin,18,3,0.166667
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,WildFly Naming Client,3,1,0.333333
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,WildFly OpenSSL,12,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,WildFly OpenSSL Natives,5,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,WildFly WIP,36,7,0.194444
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,WiredTiger,556,226,0.406475
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,XBean,1,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,XMLBeans,22,8,0.363636
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,XMLGraphicsCommons,1,1,1.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,XalanC,1,1,1.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Xerces,2,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Xerces2,6,3,0.500000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Yetus,27,1,0.037037
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,Zeppelin,75,11,0.146667
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,ZooKeeper,54,11,0.203704
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,anaconda installer,2,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,jBPM,44,5,0.113636
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,jUDDI (Retired),2,0,0.000000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,jclouds (Retired) (Retired),12,4,0.333333
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,mod_cluster,14,6,0.428571
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,repository.jboss.org/nexus,30,6,0.200000
JIRA,jira,project,2022-05_to_2022-08,2022-05,2022-08,serf,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,A,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,AMQ Broker,253,24,0.094862
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,AMQ Clients,3,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,AMQ Documentation,11,2,0.181818
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,AMQ Interconnect,2,1,0.500000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,AMQ Streams,190,3,0.015789
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,APISIX,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,ActiveMQ (Read,59,9,0.152542
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,ActiveMQ .Net,3,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,ActiveMQ C++ Client,2,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,ActiveObjects,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Admin Experience,42,5,0.119048
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Agent,145,2,0.013793
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Agroal,7,1,0.142857
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Airavata,27,4,0.148148
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Ambari,103,11,0.106796
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Analytics,28,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Ansible Automation Platform RFEs,116,6,0.051724
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Ansible Strategy,1,1,1.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache AGE,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Any23 (Retired),1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Arrow,846,238,0.281324
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache AsterixDB,25,1,0.040000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Avro,74,16,0.216216
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Cassandra,247,79,0.319838
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Celeborn,182,6,0.032967
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Commons All,3,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Coral,2,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Curator,7,1,0.142857
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Datasketches,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Drill,87,15,0.172414
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Fineract,125,2,0.016000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Freemarker,5,2,0.400000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Gobblin,63,1,0.015873
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache HAWQ (Retired),7,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Helix,5,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Hop (Retired),464,33,0.071121
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Hudi,727,35,0.048143
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache IoTDB,1027,146,0.142162
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Jena,2,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Knox,62,6,0.096774
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache MADlib,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache NetBeans Infra,5,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache NiFi,602,83,0.137874
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache NiFi MiNiFi C++,87,3,0.034483
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache NuttX,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Ozone,520,33,0.063462
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache PLC4X,6,3,0.500000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache RAT,3,1,0.333333
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Roller,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache S4 (Retired),7,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Science Data Analytics Platform,24,1,0.041667
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Sedona,71,3,0.042254
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache ServiceComb,73,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Storm,8,3,0.375000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Submarine,41,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Tentacles,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Tez,18,3,0.166667
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Tomcat Maven Plugin,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache Unomi,62,3,0.048387
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Apache YuniKorn,219,16,0.073059
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,AppFormer,4,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Application Links,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Archiva (Retired),3,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Aries,21,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Arquillian,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Artemis,142,36,0.253521
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Atlas,53,4,0.075472
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Atlassian Cache,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Atlassian Cloud,31,3,0.096774
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Atlassian Connect,4,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Atlassian Connect JavaScript API,3,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Atlassian Connect Spring Boot,6,1,0.166667
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Atlassian Connect in Jira Cloud,27,2,0.074074
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Atlassian Ecosystem,9,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Atlassian Guard,41,4,0.097561
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Atlassian Intelligence,4,1,0.250000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Atlassian Internationalization,61,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Atlassian Marketplace,12,2,0.166667
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Atlassian Maven Plugin Suite,8,1,0.125000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Atlassian OAuth 2.0,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Atlassian OAuth Plugin,2,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Atlassian Plugins,2,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Atlassian Plugins Webresources,1,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Atlassian Pretty URLs,2,0,0.000000
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Atlassian Product Integrations,16,1,0.062500
JIRA,jira,project,2022-09_to_2022-12,2022-09,2022-12,Atlassian REST,2,0,0.000000
